loss
0.46201738495337225
0.3331709699886779
0.319689767794713
0.3163502751414609
0.31507301656397824
0.3143408997002481
0.31379856343449714
0.31335107905885146
0.31294642372087145
0.312582525128876
0.31225074282243037
0.31196486802381507
0.31169494662669833
0.31145400807186713
0.3112278293766291
0.31100795944498705
0.3108000431153298
0.31063718840407556
0.31045572780396546
0.31028635666533855
0.3101355156837204
0.3099946848185361
0.3098602691466092
0.30971587528846956
0.30960412929500536
0.3094928446286728
0.3093849809231487
0.30926771045607876
0.30917304830370906
0.3090684294386765
0.3089796118444988
0.3088915933746522
0.3088031232985122
0.3087131708769758
0.3086400727321145
0.30855376448026994
0.30847141116378407
0.3083867870510825
0.3083078089687241
0.30823268956437155
0.30814125153904615
